Datum,Intervall,Schneehöhe,Schneehöhe_Norm,Niederschlag,Lufttemperatur_7h,Lufttemperatur_7h_Norm,Lufttemperatur_7h_Gew,Lufttemperatur_14h,Lufttemperatur_14h_Norm,Lufttemperatur_14h_Gew,Lufttemperatur_19h,Lufttemperatur_19h_Norm,Lufttemperatur_19h_Gew,Schneetemperatur,Schneetemperatur_Norm,Schneetemperatur_Gew,Windrichtung,Windrichtung_Norm,Windrichtung_Gew,Windstärke,Windstärke_Norm,Windstärke_Gew,Einsinktiefe,Einsinktiefe_Norm,Einsinktiefe_Gew,Wetter_akt,Wetter_gestern,Wolken,Wolken_Norm,Neuschnee_x,Neuschnee_Norm,Neuschnee_Gew,Neuschnee_last4,Neuschnee_last2,windstaerke_last1,windstaerke_last2,windstaerke_last3,windstaerke_last4,Lufttemperatur_last1,Lufttemperatur_last2,Lufttemperatur_last3,Lufttemperatur_last4,ID,meanExpo,meanSlope,stdDevSlope,MinSlope,MaxSlope,Altitude,Avalanche
1990-01-29, 1989/ 1990,13.0,11.81818181818182,0.0,-5.4,-43.2,6.8,-3.8,-30.4,8.0,0.5,4.0,8.0,0.0,0.0,0.0,45.0,2.121320343554229,-14.0,3.0,7.636753236834201,-5.144463085995227e-10,5.0,50.0,20.0,2.0,2.0,8.0,80.0,2.0,20.0,105.0,350.0,350.0,-5.144463085995227e-10,-1.8373082449982947e-10,28.00142853505874,-2.9396931919972725e-10,15.2,-26.933333333333334,-38.93333333333334,12.0,0.0,279.7382271735702,39.6356,8.306790000000001,5.107609999999999,63.33960999999999,3027.45095,0
1990-01-30, 1989/ 1990,6.0,5.441055200732105,0.0,-1.1,-8.8,-21.6,0.1,0.8,-15.2,-3.7,-29.6,2.0,0.0,0.0,0.0,225.0,-2.121320343532578,2.121320343554229,3.0,-7.636753236912147,7.636753236834201,0.0,0.0,25.0,1.0,1.0,2.0,20.0,0.0,0.0,55.0,370.0,20.0,7.636753236834201,-5.144463085995227e-10,-1.8373082449982947e-10,28.00142853505874,-23.2,15.2,-26.933333333333334,-38.93333333333334,0.0,244.23490345925012,36.92165,4.456625000000001,13.363050000000001,52.8433,2423.3851250000002,0
1990-01-31, 1989/ 1990,6.0,5.512249291003169,0.0,0.8,6.4,-4.4,4.5,36.0,0.4,6.3,50.4,-14.8,0.0,0.0,0.0,90.0,-5.103634013884153e-12,-2.121320343532578,1.0,3.6,-7.636753236912147,3.0,30.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,370.0,20.0,-7.636753236912147,7.636753236834201,-5.144463085995227e-10,-1.8373082449982947e-10,-12.533333333333333,-23.2,15.2,-26.933333333333334,0.0,82.01615906974631,42.22405,6.966049999999999,16.252,66.35245,1961.4425999999999,0
1990-02-01, 1989/ 1990,6.0,5.51532027565661,0.0,0.2,1.6,3.2,2.6,20.8,18.0,-1.5,-12.0,25.2,0.0,0.0,0.0,180.0,-1.0,-5.103634013884153e-12,1.0,-3.6746164899965906e-11,3.6,3.0,30.0,15.0,1.0,0.0,1.0,10.0,0.0,0.0,2.0,20.0,0.0,3.6,-7.636753236912147,7.636753236834201,-5.144463085995227e-10,30.933333333333334,-12.533333333333333,-23.2,15.2,0.0,102.33951732926613,36.353125,5.7966,14.436824999999999,53.0856,2179.063375,0
1990-02-02, 1989/ 1990,6.0,5.526095333070718,4.2,0.6,4.8,0.8,0.7000000000000001,5.600000000000001,10.4,-3.5,-28.0,-6.0,0.0,0.0,0.0,270.0,7.655117953918843e-11,-1.0,5.0,-18.0,-3.6746164899965906e-11,4.0,40.0,15.0,1.0,0.0,1.0,10.0,0.0,0.0,0.0,20.0,0.0,-3.6746164899965906e-11,3.6,-7.636753236912147,7.636753236834201,3.466666666666667,30.933333333333334,-12.533333333333333,-23.2,0.0,2.980624706433346,37.0667,6.0031,13.5869,50.02585,1967.5639,0
1990-02-03, 1989/ 1990,6.0,5.519933173904722,0.9,-4.600000000000001,-36.8,2.4,3.1,24.8,2.8,4.8,38.4,-14.0,0.0,0.0,0.0,180.0,-3.0,7.655117953918843e-11,3.0,-1.1023849469989769e-10,-18.0,5.0,50.0,20.0,0.0,7.0,0.0,0.0,4.0,40.0,0.0,0.0,0.0,-18.0,-3.6746164899965906e-11,3.6,-7.636753236912147,-5.866666666666666,3.466666666666667,30.933333333333334,-12.533333333333333,0.0,82.52137390556972,39.48648461538461,8.214153846153847,14.862284615384615,71.69213846153846,1822.6457692307695,0
1990-02-04, 1989/ 1990,6.0,5.526095333070718,0.0,-5.4,-43.2,-18.4,0.3,2.4,12.4,0.8,6.4,19.2,0.0,0.0,0.0,90.0,-1.531090204165246e-11,-3.0,3.0,10.8,-1.1023849469989769e-10,5.0,50.0,25.0,1.0,0.0,4.0,40.0,0.0,0.0,40.0,40.0,40.0,-1.1023849469989769e-10,-18.0,-3.6746164899965906e-11,3.6,8.8,-5.866666666666666,3.466666666666667,30.933333333333334,0.0,236.81701527625484,36.16575,5.3207,23.699150000000003,52.54575,2344.71655,0
1990-02-05, 1989/ 1990,6.0,5.380434760299207,0.0,0.5,4.0,-21.6,5.0,40.0,1.2,2.8,22.4,3.2,0.0,0.0,0.0,135.0,-3.535533905959802,-1.531090204165246e-11,5.0,12.72792206126042,10.8,6.0,60.0,25.0,3.0,0.0,1.0,10.0,0.0,0.0,12.0,40.0,40.0,10.8,-1.1023849469989769e-10,-18.0,-3.6746164899965906e-11,-11.466666666666667,8.8,-5.866666666666666,3.466666666666667,0.0,98.85156201158661,41.04085833333334,8.651008333333332,6.873766666666666,71.01370833333333,2637.5822666666663,0
1990-02-06, 1989/ 1990,6.0,5.357142857142857,0.0,4.8,38.4,2.0,10.0,80.0,20.0,5.9,47.2,11.2,0.0,0.0,0.0,180.0,-5.0,-3.535533905959802,5.0,-1.8373082449982947e-10,12.72792206126042,5.0,50.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,40.0,0.0,12.72792206126042,10.8,-1.1023849469989769e-10,-18.0,22.133333333333333,-11.466666666666667,8.8,-5.866666666666666,0.0,55.32502943698503,38.3117,2.6726,30.3754,45.4725,2042.2484,0
1990-02-07, 1989/ 1990,6.0,5.3629470895603,0.0,-1.9,-15.2,19.2,7.600000000000001,60.8,40.0,1.4,11.2,23.6,0.0,0.0,0.0,225.0,-2.121320343532578,-5.0,3.0,-7.636753236912147,-1.8373082449982947e-10,5.0,50.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,-1.8373082449982947e-10,12.72792206126042,10.8,-1.1023849469989769e-10,55.2,22.133333333333333,-11.466666666666667,8.8,0.0,98.85156201158661,41.04085833333334,8.651008333333332,6.873766666666666,71.01370833333333,2637.5822666666663,0
1990-02-08, 1989/ 1990,6.0,5.275779408673863,5.4,3.6,28.8,-7.600000000000001,6.100000000000001,48.8,30.4,0.5,4.0,5.600000000000001,0.0,0.0,0.0,225.0,-3.535533905887629,-2.121320343532578,5.0,-12.72792206152024,-7.636753236912147,5.0,50.0,25.0,3.0,0.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,-7.636753236912147,-1.8373082449982947e-10,12.72792206126042,10.8,18.933333333333334,55.2,22.133333333333333,-11.466666666666667,0.0,313.3576608990387,41.10323333333333,5.3846,31.22615,54.98563333333333,2040.6385333333335,0
1990-02-09, 1989/ 1990,9.0,7.836411404424283,0.1,-7.7,-61.6,14.4,-6.2,-49.6,24.4,-8.0,-64.0,2.0,0.0,0.0,0.0,360.0,1.0,-3.535533905887629,1.0,7.349232979993181e-11,-12.72792206152024,11.0,110.0,25.0,1.0,1.0,3.0,30.0,3.0,30.0,0.0,0.0,0.0,-12.72792206152024,-7.636753236912147,-1.8373082449982947e-10,12.72792206126042,27.2,18.933333333333334,55.2,22.133333333333333,0.0,307.97914664591417,42.4385,7.317475,23.819850000000002,70.16715,2256.0364499999996,0
1990-02-10, 1989/ 1990,13.0,11.24508487520193,0.2,-10.9,-87.2,-30.8,-1.0,-8.0,-24.8,-1.4,-11.2,-32.0,0.0,0.0,0.0,225.0,-3.535533905887629,1.0,5.0,-12.72792206152024,7.349232979993181e-11,16.0,160.0,55.0,0.0,0.0,0.0,0.0,4.0,40.0,30.0,30.0,30.0,7.349232979993181e-11,-12.72792206152024,-7.636753236912147,-1.8373082449982947e-10,-58.4,27.2,18.933333333333334,55.2,0.0,281.0768689746891,43.65695,4.415100000000001,32.17595,52.052099999999996,1944.9621499999998,0
1990-02-11, 1989/ 1990,13.0,11.12263452365659,10.5,-4.5,-36.0,-43.6,-8.2,-65.6,-4.0,-10.4,-83.2,-5.600000000000001,0.0,0.0,0.0,360.0,3.0,-3.535533905887629,3.0,2.2047698939979548e-10,-12.72792206152024,22.0,220.0,80.0,2.0,1.0,3.0,30.0,0.0,0.0,49.0,70.0,70.0,-12.72792206152024,7.349232979993181e-11,-12.72792206152024,-7.636753236912147,-35.46666666666667,-58.4,27.2,18.933333333333334,0.0,74.58871205440819,40.891475,7.230925,0.0,61.39475,2286.1698499999998,0
1990-02-12, 1989/ 1990,28.0,23.83900956946936,3.3,-6.4,-51.2,-18.0,-5.100000000000001,-40.8,-32.8,-9.5,-76.0,-41.6,0.0,0.0,0.0,360.0,1.0,3.0,1.0,7.349232979993181e-11,2.2047698939979548e-10,27.0,270.0,110.0,2.0,8.0,8.0,80.0,16.0,160.0,15.0,70.0,40.0,2.2047698939979548e-10,-12.72792206152024,7.349232979993181e-11,-12.72792206152024,-61.6,-35.46666666666667,-58.4,27.2,0.0,98.85156201158661,41.04085833333334,8.651008333333332,6.873766666666666,71.01370833333333,2637.5822666666663,0
1990-02-13, 1989/ 1990,31.0,26.36597886299883,9.2,-9.3,-74.4,-25.6,-9.3,-74.4,-20.4,-8.5,-68.0,-38.0,0.0,0.0,0.0,45.0,2.121320343554229,1.0,3.0,7.636753236834201,7.349232979993181e-11,25.0,250.0,135.0,71.0,2.0,8.0,80.0,7.0,70.0,164.0,230.0,160.0,7.349232979993181e-11,2.2047698939979548e-10,-12.72792206152024,7.349232979993181e-11,-56.0,-61.6,-35.46666666666667,-58.4,0.0,313.3576608990387,41.10323333333333,5.3846,31.22615,54.98563333333333,2040.6385333333335,0
1990-02-14, 1989/ 1990,62.0,52.26053792611594,34.5,-1.2,-9.6,-37.2,-3.3,-26.4,-37.2,-4.4,-35.2,-34.0,0.0,0.0,0.0,45.0,7.778174593032174,2.121320343554229,11.0,28.00142853505874,7.636753236834201,50.0,500.0,125.0,74.0,8.0,8.0,80.0,20.0,200.0,118.0,270.0,230.0,7.636753236834201,7.349232979993181e-11,2.2047698939979548e-10,-12.72792206152024,-72.26666666666667,-56.0,-61.6,-35.46666666666667,25.0,103.16011422051332,42.24281818181817,7.576309090909091,8.488518181818181,64.56995454545455,2336.0986545454543,1
1990-02-14, 1989/ 1990,62.0,52.26053792611594,34.5,-1.2,-9.6,-37.2,-3.3,-26.4,-37.2,-4.4,-35.2,-34.0,0.0,0.0,0.0,45.0,7.778174593032174,2.121320343554229,11.0,28.00142853505874,7.636753236834201,50.0,500.0,125.0,74.0,8.0,8.0,80.0,20.0,200.0,118.0,270.0,230.0,7.636753236834201,7.349232979993181e-11,2.2047698939979548e-10,-12.72792206152024,-72.26666666666667,-56.0,-61.6,-35.46666666666667,15.0,98.85156201158661,41.04085833333334,8.651008333333332,6.873766666666666,71.01370833333333,2637.5822666666663,1
1990-02-14, 1989/ 1990,62.0,52.26053792611594,34.5,-1.2,-9.6,-37.2,-3.3,-26.4,-37.2,-4.4,-35.2,-34.0,0.0,0.0,0.0,45.0,7.778174593032174,2.121320343554229,11.0,28.00142853505874,7.636753236834201,50.0,500.0,125.0,74.0,8.0,8.0,80.0,20.0,200.0,118.0,270.0,230.0,7.636753236834201,7.349232979993181e-11,2.2047698939979548e-10,-12.72792206152024,-72.26666666666667,-56.0,-61.6,-35.46666666666667,19.0,86.72131216113675,43.193687499999996,9.617375,0.0,71.5918125,2461.5064375,1
1990-02-14, 1989/ 1990,62.0,52.26053792611594,34.5,-1.2,-9.6,-37.2,-3.3,-26.4,-37.2,-4.4,-35.2,-34.0,0.0,0.0,0.0,45.0,7.778174593032174,2.121320343554229,11.0,28.00142853505874,7.636753236834201,50.0,500.0,125.0,74.0,8.0,8.0,80.0,20.0,200.0,118.0,270.0,230.0,7.636753236834201,7.349232979993181e-11,2.2047698939979548e-10,-12.72792206152024,-72.26666666666667,-56.0,-61.6,-35.46666666666667,39.0,57.6558489858689,42.93221,9.835354999999998,1.7760500000000001,69.60602500000002,1719.594455,1
1990-02-14, 1989/ 1990,62.0,52.26053792611594,34.5,-1.2,-9.6,-37.2,-3.3,-26.4,-37.2,-4.4,-35.2,-34.0,0.0,0.0,0.0,45.0,7.778174593032174,2.121320343554229,11.0,28.00142853505874,7.636753236834201,50.0,500.0,125.0,74.0,8.0,8.0,80.0,20.0,200.0,118.0,270.0,230.0,7.636753236834201,7.349232979993181e-11,2.2047698939979548e-10,-12.72792206152024,-72.26666666666667,-56.0,-61.6,-35.46666666666667,39.0,57.6558489858689,42.93221,9.835354999999998,1.7760500000000001,69.60602500000002,1719.594455,1
1990-02-14, 1989/ 1990,62.0,52.26053792611594,34.5,-1.2,-9.6,-37.2,-3.3,-26.4,-37.2,-4.4,-35.2,-34.0,0.0,0.0,0.0,45.0,7.778174593032174,2.121320343554229,11.0,28.00142853505874,7.636753236834201,50.0,500.0,125.0,74.0,8.0,8.0,80.0,20.0,200.0,118.0,270.0,230.0,7.636753236834201,7.349232979993181e-11,2.2047698939979548e-10,-12.72792206152024,-72.26666666666667,-56.0,-61.6,-35.46666666666667,37.0,100.90372187786215,46.2365,9.0208625,13.071087499999999,66.32780000000001,1472.435275,1
1990-02-15, 1989/ 1990,102.0,85.50295632822953,9.5,0.9,7.2,-4.8,-3.4,-27.2,-13.2,-9.0,-72.0,-17.6,0.0,0.0,0.0,135.0,-3.535533905959802,7.778174593032174,5.0,12.72792206126042,28.00142853505874,68.0,680.0,250.0,69.0,8.0,8.0,80.0,41.0,410.0,237.0,430.0,270.0,28.00142853505874,7.636753236834201,7.349232979993181e-11,2.2047698939979548e-10,-23.733333333333334,-72.26666666666667,-56.0,-61.6,27.0,74.58871205440819,40.891475,7.230925,0.0,61.39475,2286.1698499999998,1
1990-02-15, 1989/ 1990,102.0,85.50295632822953,9.5,0.9,7.2,-4.8,-3.4,-27.2,-13.2,-9.0,-72.0,-17.6,0.0,0.0,0.0,135.0,-3.535533905959802,7.778174593032174,5.0,12.72792206126042,28.00142853505874,68.0,680.0,250.0,69.0,8.0,8.0,80.0,41.0,410.0,237.0,430.0,270.0,28.00142853505874,7.636753236834201,7.349232979993181e-11,2.2047698939979548e-10,-23.733333333333334,-72.26666666666667,-56.0,-61.6,29.0,96.26012426572247,45.16453333333333,6.601933333333332,20.030966666666668,67.09086666666667,2059.5669,1
1990-02-15, 1989/ 1990,102.0,85.50295632822953,9.5,0.9,7.2,-4.8,-3.4,-27.2,-13.2,-9.0,-72.0,-17.6,0.0,0.0,0.0,135.0,-3.535533905959802,7.778174593032174,5.0,12.72792206126042,28.00142853505874,68.0,680.0,250.0,69.0,8.0,8.0,80.0,41.0,410.0,237.0,430.0,270.0,28.00142853505874,7.636753236834201,7.349232979993181e-11,2.2047698939979548e-10,-23.733333333333334,-72.26666666666667,-56.0,-61.6,18.0,244.23490345925012,36.92165,4.456625000000001,13.363050000000001,52.8433,2423.3851250000002,1
1990-02-15, 1989/ 1990,102.0,85.50295632822953,9.5,0.9,7.2,-4.8,-3.4,-27.2,-13.2,-9.0,-72.0,-17.6,0.0,0.0,0.0,135.0,-3.535533905959802,7.778174593032174,5.0,12.72792206126042,28.00142853505874,68.0,680.0,250.0,69.0,8.0,8.0,80.0,41.0,410.0,237.0,430.0,270.0,28.00142853505874,7.636753236834201,7.349232979993181e-11,2.2047698939979548e-10,-23.733333333333334,-72.26666666666667,-56.0,-61.6,33.0,62.0049110699424,41.47410000000001,8.8765,1.4180933333333334,65.95022,2223.0630533333333,1
1990-02-15, 1989/ 1990,102.0,85.50295632822953,9.5,0.9,7.2,-4.8,-3.4,-27.2,-13.2,-9.0,-72.0,-17.6,0.0,0.0,0.0,135.0,-3.535533905959802,7.778174593032174,5.0,12.72792206126042,28.00142853505874,68.0,680.0,250.0,69.0,8.0,8.0,80.0,41.0,410.0,237.0,430.0,270.0,28.00142853505874,7.636753236834201,7.349232979993181e-11,2.2047698939979548e-10,-23.733333333333334,-72.26666666666667,-56.0,-61.6,21.0,95.78291886961902,42.4658,8.1845,0.0,61.137879999999996,2423.43086,1
1990-02-15, 1989/ 1990,102.0,85.50295632822953,9.5,0.9,7.2,-4.8,-3.4,-27.2,-13.2,-9.0,-72.0,-17.6,0.0,0.0,0.0,135.0,-3.535533905959802,7.778174593032174,5.0,12.72792206126042,28.00142853505874,68.0,680.0,250.0,69.0,8.0,8.0,80.0,41.0,410.0,237.0,430.0,270.0,28.00142853505874,7.636753236834201,7.349232979993181e-11,2.2047698939979548e-10,-23.733333333333334,-72.26666666666667,-56.0,-61.6,32.0,291.03853265339706,44.495709090909095,5.800336363636363,15.979145454545455,61.01829999999998,2256.9431545454545,1
1990-02-15, 1989/ 1990,102.0,85.50295632822953,9.5,0.9,7.2,-4.8,-3.4,-27.2,-13.2,-9.0,-72.0,-17.6,0.0,0.0,0.0,135.0,-3.535533905959802,7.778174593032174,5.0,12.72792206126042,28.00142853505874,68.0,680.0,250.0,69.0,8.0,8.0,80.0,41.0,410.0,237.0,430.0,270.0,28.00142853505874,7.636753236834201,7.349232979993181e-11,2.2047698939979548e-10,-23.733333333333334,-72.26666666666667,-56.0,-61.6,22.0,289.799831793751,43.1391,7.52,0.0,66.6961,2068.9832,1
1990-02-15, 1989/ 1990,102.0,85.50295632822953,9.5,0.9,7.2,-4.8,-3.4,-27.2,-13.2,-9.0,-72.0,-17.6,0.0,0.0,0.0,135.0,-3.535533905959802,7.778174593032174,5.0,12.72792206126042,28.00142853505874,68.0,680.0,250.0,69.0,8.0,8.0,80.0,41.0,410.0,237.0,430.0,270.0,28.00142853505874,7.636753236834201,7.349232979993181e-11,2.2047698939979548e-10,-23.733333333333334,-72.26666666666667,-56.0,-61.6,20.0,271.6647666395917,41.9246,4.6595,33.076,54.9209,1980.7611,1
1990-02-15, 1989/ 1990,102.0,85.50295632822953,9.5,0.9,7.2,-4.8,-3.4,-27.2,-13.2,-9.0,-72.0,-17.6,0.0,0.0,0.0,135.0,-3.535533905959802,7.778174593032174,5.0,12.72792206126042,28.00142853505874,68.0,680.0,250.0,69.0,8.0,8.0,80.0,41.0,410.0,237.0,430.0,270.0,28.00142853505874,7.636753236834201,7.349232979993181e-11,2.2047698939979548e-10,-23.733333333333334,-72.26666666666667,-56.0,-61.6,36.0,283.9975436318919,43.05126666666666,7.684349999999999,0.0,63.39553333333333,1636.8323666666665,1
1990-02-15, 1989/ 1990,102.0,85.50295632822953,9.5,0.9,7.2,-4.8,-3.4,-27.2,-13.2,-9.0,-72.0,-17.6,0.0,0.0,0.0,135.0,-3.535533905959802,7.778174593032174,5.0,12.72792206126042,28.00142853505874,68.0,680.0,250.0,69.0,8.0,8.0,80.0,41.0,410.0,237.0,430.0,270.0,28.00142853505874,7.636753236834201,7.349232979993181e-11,2.2047698939979548e-10,-23.733333333333334,-72.26666666666667,-56.0,-61.6,23.0,143.25253483590674,44.76603333333333,8.8735,0.0,72.04520000000001,2201.1883333333335,1
1990-02-15, 1989/ 1990,102.0,85.50295632822953,9.5,0.9,7.2,-4.8,-3.4,-27.2,-13.2,-9.0,-72.0,-17.6,0.0,0.0,0.0,135.0,-3.535533905959802,7.778174593032174,5.0,12.72792206126042,28.00142853505874,68.0,680.0,250.0,69.0,8.0,8.0,80.0,41.0,410.0,237.0,430.0,270.0,28.00142853505874,7.636753236834201,7.349232979993181e-11,2.2047698939979548e-10,-23.733333333333334,-72.26666666666667,-56.0,-61.6,5.0,2.980624706433346,37.0667,6.0031,13.5869,50.02585,1967.5639,1
1990-02-15, 1989/ 1990,102.0,85.50295632822953,9.5,0.9,7.2,-4.8,-3.4,-27.2,-13.2,-9.0,-72.0,-17.6,0.0,0.0,0.0,135.0,-3.535533905959802,7.778174593032174,5.0,12.72792206126042,28.00142853505874,68.0,680.0,250.0,69.0,8.0,8.0,80.0,41.0,410.0,237.0,430.0,270.0,28.00142853505874,7.636753236834201,7.349232979993181e-11,2.2047698939979548e-10,-23.733333333333334,-72.26666666666667,-56.0,-61.6,14.0,240.62259194360806,40.215385714285716,6.8277,3.598442857142857,60.65671428571428,2925.3788714285715,1
1990-02-15, 1989/ 1990,102.0,85.50295632822953,9.5,0.9,7.2,-4.8,-3.4,-27.2,-13.2,-9.0,-72.0,-17.6,0.0,0.0,0.0,135.0,-3.535533905959802,7.778174593032174,5.0,12.72792206126042,28.00142853505874,68.0,680.0,250.0,69.0,8.0,8.0,80.0,41.0,410.0,237.0,430.0,270.0,28.00142853505874,7.636753236834201,7.349232979993181e-11,2.2047698939979548e-10,-23.733333333333334,-72.26666666666667,-56.0,-61.6,17.0,90.01768390844254,42.53206000000001,7.09607,13.2901,65.78074,2749.76394,1
1990-02-15, 1989/ 1990,102.0,85.50295632822953,9.5,0.9,7.2,-4.8,-3.4,-27.2,-13.2,-9.0,-72.0,-17.6,0.0,0.0,0.0,135.0,-3.535533905959802,7.778174593032174,5.0,12.72792206126042,28.00142853505874,68.0,680.0,250.0,69.0,8.0,8.0,80.0,41.0,410.0,237.0,430.0,270.0,28.00142853505874,7.636753236834201,7.349232979993181e-11,2.2047698939979548e-10,-23.733333333333334,-72.26666666666667,-56.0,-61.6,10.0,267.16920015661407,43.175287499999996,6.860250000000001,11.51305,65.9765,2978.152008333334,1
1990-02-15, 1989/ 1990,102.0,85.50295632822953,9.5,0.9,7.2,-4.8,-3.4,-27.2,-13.2,-9.0,-72.0,-17.6,0.0,0.0,0.0,135.0,-3.535533905959802,7.778174593032174,5.0,12.72792206126042,28.00142853505874,68.0,680.0,250.0,69.0,8.0,8.0,80.0,41.0,410.0,237.0,430.0,270.0,28.00142853505874,7.636753236834201,7.349232979993181e-11,2.2047698939979548e-10,-23.733333333333334,-72.26666666666667,-56.0,-61.6,37.0,100.90372187786215,46.2365,9.0208625,13.071087499999999,66.32780000000001,1472.435275,1
1990-02-15, 1989/ 1990,102.0,85.50295632822953,9.5,0.9,7.2,-4.8,-3.4,-27.2,-13.2,-9.0,-72.0,-17.6,0.0,0.0,0.0,135.0,-3.535533905959802,7.778174593032174,5.0,12.72792206126042,28.00142853505874,68.0,680.0,250.0,69.0,8.0,8.0,80.0,41.0,410.0,237.0,430.0,270.0,28.00142853505874,7.636753236834201,7.349232979993181e-11,2.2047698939979548e-10,-23.733333333333334,-72.26666666666667,-56.0,-61.6,12.0,232.7191915605427,37.897099999999995,6.44835,12.26605,59.39425,2155.53295,1
1990-02-15, 1989/ 1990,102.0,85.50295632822953,9.5,0.9,7.2,-4.8,-3.4,-27.2,-13.2,-9.0,-72.0,-17.6,0.0,0.0,0.0,135.0,-3.535533905959802,7.778174593032174,5.0,12.72792206126042,28.00142853505874,68.0,680.0,250.0,69.0,8.0,8.0,80.0,41.0,410.0,237.0,430.0,270.0,28.00142853505874,7.636753236834201,7.349232979993181e-11,2.2047698939979548e-10,-23.733333333333334,-72.26666666666667,-56.0,-61.6,1.0,34.688782218015966,40.63506666666667,6.611666666666667,6.015999999999999,57.45053333333334,2166.8580666666667,1
1990-02-15, 1989/ 1990,102.0,85.50295632822953,9.5,0.9,7.2,-4.8,-3.4,-27.2,-13.2,-9.0,-72.0,-17.6,0.0,0.0,0.0,135.0,-3.535533905959802,7.778174593032174,5.0,12.72792206126042,28.00142853505874,68.0,680.0,250.0,69.0,8.0,8.0,80.0,41.0,410.0,237.0,430.0,270.0,28.00142853505874,7.636753236834201,7.349232979993181e-11,2.2047698939979548e-10,-23.733333333333334,-72.26666666666667,-56.0,-61.6,30.0,296.26865815593663,39.92075833333333,7.472499999999999,6.785733333333334,63.76664166666666,2443.633433333334,1
1990-02-15, 1989/ 1990,102.0,85.50295632822953,9.5,0.9,7.2,-4.8,-3.4,-27.2,-13.2,-9.0,-72.0,-17.6,0.0,0.0,0.0,135.0,-3.535533905959802,7.778174593032174,5.0,12.72792206126042,28.00142853505874,68.0,680.0,250.0,69.0,8.0,8.0,80.0,41.0,410.0,237.0,430.0,270.0,28.00142853505874,7.636753236834201,7.349232979993181e-11,2.2047698939979548e-10,-23.733333333333334,-72.26666666666667,-56.0,-61.6,13.0,102.33951732926613,36.353125,5.7966,14.436824999999999,53.0856,2179.063375,1
1990-02-15, 1989/ 1990,102.0,85.50295632822953,9.5,0.9,7.2,-4.8,-3.4,-27.2,-13.2,-9.0,-72.0,-17.6,0.0,0.0,0.0,135.0,-3.535533905959802,7.778174593032174,5.0,12.72792206126042,28.00142853505874,68.0,680.0,250.0,69.0,8.0,8.0,80.0,41.0,410.0,237.0,430.0,270.0,28.00142853505874,7.636753236834201,7.349232979993181e-11,2.2047698939979548e-10,-23.733333333333334,-72.26666666666667,-56.0,-61.6,16.0,236.81701527625484,36.16575,5.3207,23.699150000000003,52.54575,2344.71655,1
1990-02-15, 1989/ 1990,102.0,85.50295632822953,9.5,0.9,7.2,-4.8,-3.4,-27.2,-13.2,-9.0,-72.0,-17.6,0.0,0.0,0.0,135.0,-3.535533905959802,7.778174593032174,5.0,12.72792206126042,28.00142853505874,68.0,680.0,250.0,69.0,8.0,8.0,80.0,41.0,410.0,237.0,430.0,270.0,28.00142853505874,7.636753236834201,7.349232979993181e-11,2.2047698939979548e-10,-23.733333333333334,-72.26666666666667,-56.0,-61.6,25.0,103.16011422051332,42.24281818181817,7.576309090909091,8.488518181818181,64.56995454545455,2336.0986545454543,1
1990-02-15, 1989/ 1990,102.0,85.50295632822953,9.5,0.9,7.2,-4.8,-3.4,-27.2,-13.2,-9.0,-72.0,-17.6,0.0,0.0,0.0,135.0,-3.535533905959802,7.778174593032174,5.0,12.72792206126042,28.00142853505874,68.0,680.0,250.0,69.0,8.0,8.0,80.0,41.0,410.0,237.0,430.0,270.0,28.00142853505874,7.636753236834201,7.349232979993181e-11,2.2047698939979548e-10,-23.733333333333334,-72.26666666666667,-56.0,-61.6,15.0,98.85156201158661,41.04085833333334,8.651008333333332,6.873766666666666,71.01370833333333,2637.5822666666663,1
1990-02-15, 1989/ 1990,102.0,85.50295632822953,9.5,0.9,7.2,-4.8,-3.4,-27.2,-13.2,-9.0,-72.0,-17.6,0.0,0.0,0.0,135.0,-3.535533905959802,7.778174593032174,5.0,12.72792206126042,28.00142853505874,68.0,680.0,250.0,69.0,8.0,8.0,80.0,41.0,410.0,237.0,430.0,270.0,28.00142853505874,7.636753236834201,7.349232979993181e-11,2.2047698939979548e-10,-23.733333333333334,-72.26666666666667,-56.0,-61.6,19.0,86.72131216113675,43.193687499999996,9.617375,0.0,71.5918125,2461.5064375,1
1990-02-15, 1989/ 1990,102.0,85.50295632822953,9.5,0.9,7.2,-4.8,-3.4,-27.2,-13.2,-9.0,-72.0,-17.6,0.0,0.0,0.0,135.0,-3.535533905959802,7.778174593032174,5.0,12.72792206126042,28.00142853505874,68.0,680.0,250.0,69.0,8.0,8.0,80.0,41.0,410.0,237.0,430.0,270.0,28.00142853505874,7.636753236834201,7.349232979993181e-11,2.2047698939979548e-10,-23.733333333333334,-72.26666666666667,-56.0,-61.6,34.0,281.0768689746891,43.65695,4.415100000000001,32.17595,52.052099999999996,1944.9621499999998,1
